date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:38:29	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:29%20GMT	https://beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	(from https://beauticotemplate.webflow.io/blog)
10:38:29	79350/79350	---M--	200	added ('OK')	image/jpeg	etag:%222938c471ef2e05d10e0de5a31268f25a%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceb79f7647983a8cfff61_curology-cI_LU-uAkcE-unsplash%20(1).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceb79f7647983a8cfff61_curology-cI_LU-uAkcE-unsplash%20(1).jpg	(from https://beauticotemplate.webflow.io/blog)
10:38:30	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2030%20Aug%202022%2010:38:30%20GMT	https://beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products	(from https://beauticotemplate.webflow.io/blog)
10:38:30	178455/178455	---M--	200	added ('OK')	image/jpeg	etag:%22096132b8b1c196d3244331784a2e6782%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceaed079bd47850f8b041_curology-cCwfSmUTqYs-unsplash%20(1).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceaed079bd47850f8b041_curology-cCwfSmUTqYs-unsplash%20(1).jpg	(from https://beauticotemplate.webflow.io/blog)
10:38:30	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:30%20GMT	https://beauticotemplate.webflow.io/blog-categories/beauty-tools	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/beauty-tools	(from https://beauticotemplate.webflow.io/blog)
10:38:32	134186/134186	---M--	200	added ('OK')	image/jpeg	etag:%22fe8a337cd6c3acda1a48d217e9449a16%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bcea97f764796a77cff8e8_curology-lLxWLqehKZY-unsplash%20(1).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bcea97f764796a77cff8e8_curology-lLxWLqehKZY-unsplash%20(1).jpg	(from https://beauticotemplate.webflow.io/blog)
10:38:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:32%20GMT	https://beauticotemplate.webflow.io/category/cleansing-oil	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/cleansing-oil	(from https://beauticotemplate.webflow.io/)
10:38:32	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:32%20GMT	https://beauticotemplate.webflow.io/checkout	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/checkout	(from https://beauticotemplate.webflow.io/)
10:38:32	305482/305482	---M--	200	added ('OK')	image/jpeg	etag:%22ed6b45325b1b5ac96d1a479036c7b3a9%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bced3608035237d85941f1_curology-OyUtwyP5zRg-unsplash%20(2).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bced3608035237d85941f1_curology-OyUtwyP5zRg-unsplash%20(2).jpg	(from https://beauticotemplate.webflow.io/post/dry-acne-prone-skincare-routine)
10:38:33	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:33%20GMT	https://beauticotemplate.webflow.io/blog-categories/anti-aging	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/anti-aging	(from https://beauticotemplate.webflow.io/)
10:38:33	163168/163168	---M--	200	added ('OK')	image/jpeg	etag:%2235647760ab1ab0f63cb41c560abbb536%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceccf3ff0fccc4d2d21ed_curology-TITp0O0Ue70-unsplash%20(1).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bceccf3ff0fccc4d2d21ed_curology-TITp0O0Ue70-unsplash%20(1).jpg	(from https://beauticotemplate.webflow.io/post/5-ingredients-to-calm-down-stressed-out-skin)
10:38:34	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:34%20GMT	https://beauticotemplate.webflow.io/post/how-to-use-products-for-sensitive-skin	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/how-to-use-products-for-sensitive-skin	(from https://beauticotemplate.webflow.io/)
10:38:34	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2030%20Aug%202022%2010:38:34%20GMT	https://beauticotemplate.webflow.io/blog-categories/skin-types	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/skin-types	(from https://beauticotemplate.webflow.io/)
10:38:35	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:34%20GMT	https://beauticotemplate.webflow.io/blog-categories/organic-skincare	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/organic-skincare.html	(from https://beauticotemplate.webflow.io/)
10:38:35	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:34%20GMT	https://beauticotemplate.webflow.io/account-pages/log-in	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/log-in	(from https://beauticotemplate.webflow.io/)
10:38:36	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:35%20GMT	https://beauticotemplate.webflow.io/faq	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/faq	(from https://beauticotemplate.webflow.io/)
10:38:36	245209/245209	---M--	200	added ('OK')	image/jpeg	etag:%220c3e34b573a61d9d11020db36c68557f%22	https://assets.website-files.com/62b2fb35632eaf35a72d38b0/62bf7a64288e9cc091e3f7ba_curology-TITp0O0Ue70-unsplash%20(1)blog.jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eaf35a72d38b0/62bf7a64288e9cc091e3f7ba_curology-TITp0O0Ue70-unsplash%20(1)blog.jpg	(from https://beauticotemplate.webflow.io/post/5-ingredients-to-calm-down-stressed-out-skin)
10:38:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:36%20GMT	https://beauticotemplate.webflow.io/post/anti-aging-skincare-tips	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/anti-aging-skincare-tips.html	(from https://beauticotemplate.webflow.io/)
10:38:36	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:36%20GMT	https://beauticotemplate.webflow.io/account-pages/forgot-password	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/forgot-password	(from https://beauticotemplate.webflow.io/)
10:38:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:36%20GMT	https://beauticotemplate.webflow.io/account-pages/email-confirmation	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/email-confirmation	(from https://beauticotemplate.webflow.io/)
10:38:37	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:37%20GMT	https://beauticotemplate.webflow.io/utility-pages/changelog	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/utility-pages/changelog	(from https://beauticotemplate.webflow.io/)
10:38:38	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:37%20GMT	https://beauticotemplate.webflow.io/401	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/401	(from https://beauticotemplate.webflow.io/)
10:38:38	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:37%20GMT	https://beauticotemplate.webflow.io/404	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/404	(from https://beauticotemplate.webflow.io/)
10:38:39	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:38%20GMT	https://beauticotemplate.webflow.io/category/sunscreen	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/sunscreen	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:39	305482/305482	---M--	200	added ('OK')	image/jpeg	etag:%22ed6b45325b1b5ac96d1a479036c7b3a9%22	https://assets.website-files.com/62b2fb35632eafaa312d388e/62bce4818fd01116c76b1fd8_curology-OyUtwyP5zRg-unsplash%20(2).jpg	C:/My%20Web%20Sites/webflow/assets.website-files.com/62b2fb35632eafaa312d388e/62bce4818fd01116c76b1fd8_curology-OyUtwyP5zRg-unsplash%20(2).jpg	(from https://beauticotemplate.webflow.io/utility-pages/style-guide)
10:38:39	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:38%20GMT	https://beauticotemplate.webflow.io/category/exfoliator	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/exfoliator	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:39	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:38%20GMT	https://beauticotemplate.webflow.io/product/shed	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/product/shed	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:39	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:39%20GMT	https://beauticotemplate.webflow.io/product/sun-lotion	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/product/sun-lotion	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:40%20GMT	https://beauticotemplate.webflow.io/author/olivia-rhye	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/author/olivia-rhye	(from https://beauticotemplate.webflow.io/about)
10:38:40	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:40%20GMT	https://beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products.html	(from https://beauticotemplate.webflow.io/blog)
10:38:41	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:40%20GMT	https://beauticotemplate.webflow.io/author/mollie-hall	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/author/mollie-hall	(from https://beauticotemplate.webflow.io/about)
10:38:41	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:40%20GMT	https://beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	(from https://beauticotemplate.webflow.io/blog)
10:38:41	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:41%20GMT	https://beauticotemplate.webflow.io/blog-categories/beauty-tools	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/beauty-tools	(from https://beauticotemplate.webflow.io/blog)
10:38:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:41%20GMT	https://beauticotemplate.webflow.io/checkout	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/checkout	(from https://beauticotemplate.webflow.io/)
10:38:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:41%20GMT	https://beauticotemplate.webflow.io/blog-categories/anti-aging	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/anti-aging	(from https://beauticotemplate.webflow.io/)
10:38:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:41%20GMT	https://beauticotemplate.webflow.io/blog-categories/skin-types	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/skin-types	(from https://beauticotemplate.webflow.io/)
10:38:42	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:41%20GMT	https://beauticotemplate.webflow.io/category/cleansing-oil	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/cleansing-oil	(from https://beauticotemplate.webflow.io/)
10:38:42	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:42%20GMT	https://beauticotemplate.webflow.io/account-pages/log-in	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/log-in	(from https://beauticotemplate.webflow.io/)
10:38:43	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:42%20GMT	https://beauticotemplate.webflow.io/post/how-to-use-products-for-sensitive-skin	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/how-to-use-products-for-sensitive-skin	(from https://beauticotemplate.webflow.io/)
10:38:43	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:42%20GMT	https://beauticotemplate.webflow.io/blog-categories/organic-skincare	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/organic-skincare.html	(from https://beauticotemplate.webflow.io/)
10:38:43	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:42%20GMT	https://beauticotemplate.webflow.io/faq	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/faq	(from https://beauticotemplate.webflow.io/)
10:38:44	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:43%20GMT	https://beauticotemplate.webflow.io/post/anti-aging-skincare-tips	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/anti-aging-skincare-tips.html	(from https://beauticotemplate.webflow.io/)
10:38:44	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:44%20GMT	https://beauticotemplate.webflow.io/account-pages/email-confirmation	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/email-confirmation	(from https://beauticotemplate.webflow.io/)
10:38:44	16/16	---M--	502	error ('Bad%20Gateway')	text/html	date:Tue,%2030%20Aug%202022%2010:38:44%20GMT	https://beauticotemplate.webflow.io/utility-pages/changelog	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/utility-pages/changelog	(from https://beauticotemplate.webflow.io/)
10:38:44	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:43%20GMT	https://beauticotemplate.webflow.io/account-pages/forgot-password	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/account-pages/forgot-password	(from https://beauticotemplate.webflow.io/)
10:38:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:44%20GMT	https://beauticotemplate.webflow.io/404	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/404	(from https://beauticotemplate.webflow.io/)
10:38:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:45%20GMT	https://beauticotemplate.webflow.io/category/sunscreen	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/sunscreen	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:45%20GMT	https://beauticotemplate.webflow.io/category/exfoliator	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/category/exfoliator	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:45	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:45%20GMT	https://beauticotemplate.webflow.io/product/shed	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/product/shed	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:46	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:45%20GMT	https://beauticotemplate.webflow.io/401	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/401	(from https://beauticotemplate.webflow.io/)
10:38:46	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:46%20GMT	https://beauticotemplate.webflow.io/author/mollie-hall	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/author/mollie-hall	(from https://beauticotemplate.webflow.io/about)
10:38:46	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:46%20GMT	https://beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/5-ways-to-boost-your-skincare-routine	(from https://beauticotemplate.webflow.io/blog)
10:38:46	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:45%20GMT	https://beauticotemplate.webflow.io/product/sun-lotion	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/product/sun-lotion	(from https://beauticotemplate.webflow.io/category/all-products)
10:38:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:46%20GMT	https://beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/post/layering-basics-how-to-layer-on-your-products.html	(from https://beauticotemplate.webflow.io/blog)
10:38:47	16/16	---MC-	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:46%20GMT	https://beauticotemplate.webflow.io/author/olivia-rhye	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/author/olivia-rhye	(from https://beauticotemplate.webflow.io/about)
10:38:47	16/16	---M--	502	error ('Bad%20Gateway')	text/plain	date:Tue,%2030%20Aug%202022%2010:38:47%20GMT	https://beauticotemplate.webflow.io/blog-categories/beauty-tools	C:/My%20Web%20Sites/webflow/beauticotemplate.webflow.io/blog-categories/beauty-tools	(from https://beauticotemplate.webflow.io/blog)
